Var1	Var2	value
175	Gre_1	CK_1	2.70891296874212
176	Gre_2	CK_1	1.64745274825253
177	Gre_3	CK_1	2.38635863484566
178	Gre_4	CK_1	0.181539885959655
179	Gre_5	CK_1	1.71328435863434
180	Gre_6	CK_1	-0.40428363370998
181	Gre_7	CK_1	3.25503889829667
182	Gre_8	CK_1	3.81417504453917
183	Whi_1	CK_1	0.269536429822932
184	Whi_2	CK_1	0.0588600437315601
185	Whi_3	CK_1	1.2004732762808
186	Whi_4	CK_1	1.54388058925319
187	Whi_5	CK_1	3.24862842172977
188	Whi_6	CK_1	5.13195886586259
189	Whi_7	CK_1	2.38983344670236
198	CK_3	CK_2	-0.968641011296016
199	CK_4	CK_2	0.417026806587539
200	CK_5	CK_2	-1.85815391091616
201	CK_6	CK_2	0.979819320317534
202	Gre_1	CK_2	1.55431622833514
203	Gre_2	CK_2	0.69934889173457
204	Gre_3	CK_2	0.308773582307691
205	Gre_4	CK_2	0.202025459801347
206	Gre_5	CK_2	4.3628551437193
207	Gre_6	CK_2	0.30696308017845
208	Gre_7	CK_2	1.18678098432111
209	Gre_8	CK_2	1.82175544270534
210	Whi_1	CK_2	-0.151561117007069
211	Whi_2	CK_2	-0.255171935970235
212	Whi_3	CK_2	0.0366900923796134
213	Whi_4	CK_2	0.810485333838544
214	Whi_5	CK_2	1.48332560666903
215	Whi_6	CK_2	4.58734154782911
216	Whi_7	CK_2	1.16971073279861
226	CK_4	CK_3	-0.485468479027487
227	CK_5	CK_3	-1.6548761239589
228	CK_6	CK_3	-1.07289541903696
229	Gre_1	CK_3	0.888760024489543
230	Gre_2	CK_3	-0.221190645658915
231	Gre_3	CK_3	0.550351288182345
232	Gre_4	CK_3	-0.914139564803378
233	Gre_5	CK_3	3.02065321816818
234	Gre_6	CK_3	-0.714742062261
235	Gre_7	CK_3	0.905847348716252
236	Gre_8	CK_3	0.173085905421948
237	Whi_1	CK_3	-1.15936796446488
238	Whi_2	CK_3	-1.04697993155063
239	Whi_3	CK_3	-0.87185575918235
240	Whi_4	CK_3	-0.112677386895432
241	Whi_5	CK_3	0.657115433118803
242	Whi_6	CK_3	4.07052358987128
243	Whi_7	CK_3	-0.0780418125132647
254	CK_5	CK_4	-1.43237098953214
255	CK_6	CK_4	-1.26265206620236
256	Gre_1	CK_4	2.71092319086781
257	Gre_2	CK_4	1.55386911667422
258	Gre_3	CK_4	2.68197231292059
259	Gre_4	CK_4	0.948647161177159
260	Gre_5	CK_4	2.6266157361892
261	Gre_6	CK_4	0.587151617571947
262	Gre_7	CK_4	2.42435591492897
263	Gre_8	CK_4	1.94461202166344
264	Whi_1	CK_4	-0.128245710562364
265	Whi_2	CK_4	-0.24592784607438
266	Whi_3	CK_4	-0.277842982645825
267	Whi_4	CK_4	0.589363476433897
268	Whi_5	CK_4	2.86923127511854
269	Whi_6	CK_4	5.10606385441483
270	Whi_7	CK_4	1.4698422987247
282	CK_6	CK_5	-1.43009038750892
283	Gre_1	CK_5	1.43837329965423
284	Gre_2	CK_5	1.85045919003415
285	Gre_3	CK_5	1.36647142440113
286	Gre_4	CK_5	0.695552372613543
287	Gre_5	CK_5	3.10917433821019
288	Gre_6	CK_5	1.61269258747025
289	Gre_7	CK_5	3.12345705952348
290	Gre_8	CK_5	2.11076338080688
291	Whi_1	CK_5	-0.00449018914754959
292	Whi_2	CK_5	-0.00907233555814181
293	Whi_3	CK_5	-0.308497320646049
294	Whi_4	CK_5	0.757182218471426
295	Whi_5	CK_5	2.30341181341867
296	Whi_6	CK_5	5.86035640567588
297	Whi_7	CK_5	1.34579059907548
310	Gre_1	CK_6	3.21795975945567
311	Gre_2	CK_6	1.53264196580701
312	Gre_3	CK_6	3.5675237575994
313	Gre_4	CK_6	0.0201657046929748
314	Gre_5	CK_6	1.95612114373178
315	Gre_6	CK_6	-0.303318593681115
316	Gre_7	CK_6	2.02063601995693
317	Gre_8	CK_6	3.06069751672918
318	Whi_1	CK_6	0.468282003472506
319	Whi_2	CK_6	-0.257547639537636
320	Whi_3	CK_6	-0.0762536478277735
321	Whi_4	CK_6	0.426790350080343
322	Whi_5	CK_6	3.59469786875051
323	Whi_6	CK_6	4.69170246364279
324	Whi_7	CK_6	1.39943888156826
338	Gre_2	Gre_1	2.19385496209365
339	Gre_3	Gre_1	2.28979102031338
340	Gre_4	Gre_1	1.37258861144683
341	Gre_5	Gre_1	0.773264915844257
342	Gre_6	Gre_1	0.484785787421995
343	Gre_7	Gre_1	5.87219565750058
344	Gre_8	Gre_1	8.1979681050228
345	Whi_1	Gre_1	2.47563577889373
346	Whi_2	Gre_1	3.23877899478142
347	Whi_3	Gre_1	1.08224511918029
348	Whi_4	Gre_1	1.12187813443927
349	Whi_5	Gre_1	2.72118837988698
