Genus	Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3
Bacteria|Abditibacteriota|Abditibacteria|Abditibacteriales|Abditibacteriaceae|Abditibacterium	0.455146087211863	0.198208779914844	0.403758625752459	0.00734106592277199	0.0513874614594039	0	0.0293642636910879	0.0293642636910879	0	0.0513874614594039	0.14682131845544	0.0807517251504919	0.00734106592277199	0.00734106592277199	0.014682131845544	0	0.00734106592277199	0.022023197768316	0.286301570988107	0.323006900601967	0.249596241374248	0.0660695933049479	0.117457054764352	0.389076493906915	0.190867713992072	0.0660695933049479	0.271619439142563
Bacteria|Acidobacteriota|Acidobacteriae|Acidobacteriae|Acidobacteriae|Paludibaculum	0.300983702833651	0.0440463955366319	0.227573043605932	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0.00734106592277199	0	0	0.014682131845544	0.014682131845544	0.0440463955366319	0.022023197768316	0	0	0	0.154162384378212	0.014682131845544	0.0367053296138599
Bacteria|Acidobacteriota|Acidobacteriae|Acidobacteriales|Acidobacteriaceae_(Subgroup_1)|Acidipila	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014682131845544	0.1835266480693	10.4022904125679	0.0807517251504919	0.139480252532668	0.014682131845544	0.00734106592277199	0.484510350902951	0	0	0.0513874614594039	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Acidobacteriales|Acidobacteriaceae_(Subgroup_1)|Edaphobacter	0	0	0	0	0	0	0	0	0	0	0	0	1.87197181030686	0.132139186609896	0.873586844809866	6.2105417706651	0.198208779914844	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Acidobacteriales|Acidobacteriaceae_(Subgroup_1)|Granulicella	0	0	0	0	0.00734106592277199	0.014682131845544	0	0	0	0	0	0	0	0.278960505065335	0	0.0513874614594039	0.0440463955366319	0	0.022023197768316	0.022023197768316	0	0	0	0.00734106592277199	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Acidobacteriales|Acidobacteriaceae_(Subgroup_1)|Terriglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0954338569960358	0.117457054764352	0.85156364704155	0.513874614594039	0.014682131845544	0	0	0	0.00734106592277199	0	0	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Acidobacteriales|uncultured|uncultured	0	0	0	0.00734106592277199	0.014682131845544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Bryobacterales|Bryobacteraceae|Bryobacter	0.345030098370283	0.506533548671267	0.396417559829687	0.124798120687124	0.0513874614594039	0.345030098370283	0.653354867126707	0.345030098370283	0.506533548671267	0.521215680516811	0.866245778887094	0.359712230215827	3.31082073117017	1.89399500807517	4.78637498164734	4.47070914696814	2.16561444721774	2.01145206283952	2.28307150198209	1.15988841579797	2.22434297459991	0.976361767728674	0.858904712964322	0.763470855968287	0.572603141976215	0.477169284980179	0.154162384378212
Bacteria|Acidobacteriota|Acidobacteriae|GOUTB8|GOUTB8|GOUTB8	0	0	0	0	0	0	0.0734106592277199	0.022023197768316	0	0.0293642636910879	0.00734106592277199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|Solibacterales|Solibacteraceae|Candidatus_Solibacter	0	0	0	0	0	0	0.022023197768316	0	0	0	0.0440463955366319	0.0293642636910879	0.014682131845544	0	0	0	0	0	0.00734106592277199	0	0	0.0367053296138599	0.00734106592277199	0	0	0	0
Bacteria|Acidobacteriota|Acidobacteriae|unknown|unknown|unknown	0.0513874614594039	0.0513874614594039	0.0660695933049479	0.0293642636910879	0	0	0	0	0	0	0	0	0	0	0.00734106592277199	0	0	0.022023197768316	0.00734106592277199	0.00734106592277199	0.014682131845544	0.0734106592277199	0.014682131845544	0.0660695933049479	0	0	0.102774922918808
Bacteria|Acidobacteriota|Blastocatellia|11-24|11-24|11-24	0.0660695933049479	0.0513874614594039	0.0660695933049479	0.014682131845544	0	0.00734106592277199	0.77815298781383	0.0660695933049479	0.014682131845544	0.161503450300984	0.154162384378212	0.403758625752459	0.014682131845544	2.76758185288504	0.0807517251504919	0	0.0293642636910879	0.227573043605932	0.014682131845544	0.014682131845544	0.0880927910732638	1.43150785494054	1.29202760240787	2.16561444721774	0.014682131845544	0	0
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|Aridibacter	0.0367053296138599	0.0293642636910879	0.022023197768316	0	0	0	0	0.00734106592277199	0	0.0293642636910879	0.0440463955366319	0.0293642636910879	0.0513874614594039	0.161503450300984	0.11011598884158	0	0.022023197768316	0.14682131845544	0.022023197768316	0	0.132139186609896	0.22023197768316	0.227573043605932	0.11011598884158	0.0367053296138599	0.022023197768316	0
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|Blastocatella	0.337689032447511	0.345030098370283	0.198208779914844	0.00734106592277199	0.00734106592277199	0.00734106592277199	0.14682131845544	0.11011598884158	0.0293642636910879	0.1835266480693	0.513874614594039	0.242255175451476	0.0587285273821759	2.86301570988107	1.22595800910292	0.124798120687124	0.359712230215827	2.23168404052268	0.0807517251504919	0.1835266480693	0.425781823520775	2.56203200704742	3.23741007194245	5.40302451916018	0.345030098370283	0.0440463955366319	0.506533548671267
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|Blastocatellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895610042578182	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|JGI_0001001-H03	0.014682131845544	0.00734106592277199	0.014682131845544	0	0	0	0	0	0	0	0	0	0.0513874614594039	0.0293642636910879	0.00734106592277199	0	0	0.022023197768316	0.00734106592277199	0.014682131845544	0.0293642636910879	0.014682131845544	0.022023197768316	0.0880927910732638	0.014682131845544	0.00734106592277199	0
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|Stenotrophobacter	0.506533548671267	0.521215680516811	0.227573043605932	0.14682131845544	0.014682131845544	0.1835266480693	0.00734106592277199	0.022023197768316	0	0.00734106592277199	0	0.0587285273821759	0.0660695933049479	0.014682131845544	0.190867713992072	0	0.264278373219792	0.300983702833651	0.0880927910732638	0.0293642636910879	0.190867713992072	0.0660695933049479	0.205549845837616	0.190867713992072	0.264278373219791	0.102774922918808	0.014682131845544
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|uncultured	1.06445455880194	1.24798120687124	1.49023638232271	0.132139186609896	0	0.161503450300984	0.132139186609896	0	0	0.0587285273821759	0.154162384378212	0.00734106592277199	0.022023197768316	0.697401262663339	0.646013801203935	0	0.0440463955366319	0.829540449273234	0.132139186609896	0.124798120687124	0.491851416825723	0.0807517251504919	0.190867713992072	0.249596241374248	0.330347966524739	0.0734106592277199	0.1835266480693
Bacteria|Acidobacteriota|Blastocatellia|Blastocatellales|Blastocatellaceae|unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0660695933049479	0	0	0	0	0	0	0	0	0.00734106592277199	0.00734106592277199	0	0	0
Bacteria|Acidobacteriota|Blastocatellia|DS-100|DS-100|DS-100	0	0	0	0	0	0	0.25693730729702	0.0587285273821759	0.014682131845544	0.124798120687124	0.0734106592277199	0.0880927910732638	0.014682131845544	0.00734106592277199	0.00734106592277199	0	0	0	0	0	0	0.0587285273821759	0.014682131845544	0.00734106592277199	0	0	0
Bacteria|Acidobacteriota|Blastocatellia|Pyrinomonadales|Pyrinomonadaceae|RB41	0.139480252532668	0.0587285273821759	0.1835266480693	0.022023197768316	0.00734106592277199	0.00734106592277199	1.86463074438408	0.866245778887094	0.249596241374248	0.902951108500954	2.54000880927911	1.10850095433857	0.102774922918808	2.24636617236823	0.579944207898987	0.0293642636910879	0.124798120687124	0.543238878285127	0.11011598884158	0.102774922918808	0.345030098370283	6.09308471590075	2.33445896344149	2.23168404052268	0.0660695933049479	0.0367053296138599	0.0807517251504919
Bacteria|Acidobacteriota|Blastocatellia|unknown|unknown|unknown	0	0	0	0	0	0	0	0	0	0	0.0660695933049479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Acidobacteriota|Holophagae|Subgroup_7|Subgroup_7|Subgroup_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0587285273821759	0.0660695933049479	0	0	0	0
Bacteria|Acidobacteriota|Thermoanaerobaculia|Thermoanaerobaculales|Thermoanaerobaculaceae|Subgroup_10	0.022023197768316	0	0	0	0.00734106592277199	0	0	0	0	0	0	0	0.117457054764352	0	0	0	0.0440463955366319	0	0.25693730729702	0.0734106592277199	0	0.00734106592277199	0	0	0	0	0
Bacteria|Acidobacteriota|Vicinamibacteria|Vicinamibacterales|Vicinamibacteraceae|Luteitalea	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0	0.0440463955366319	0	0.0513874614594039	0	0	0.00734106592277199	0	0.014682131845544	0	0.0587285273821759	0.124798120687124	0.0587285273821759	0.0293642636910879	0.0440463955366319	0.014682131845544
Bacteria|Acidobacteriota|Vicinamibacteria|Vicinamibacterales|Vicinamibacteraceae|Vicinamibacter	0	0	0	0	0	0	0.0513874614594039	0.0440463955366319	0	0.0513874614594039	0.00734106592277199	0.0293642636910879	0	0	0	0	0.0367053296138599	0	0	0	0	0	0	0	0	0.00734106592277199	0
Bacteria|Acidobacteriota|Vicinamibacteria|Vicinamibacterales|Vicinamibacteraceae|Vicinamibacteraceae	0.022023197768316	0.0293642636910879	0.00734106592277199	0.00734106592277199	0	0	0.425781823520775	0.286301570988107	0.25693730729702	0.249596241374248	0.345030098370283	0.22023197768316	0.0587285273821759	0.0734106592277199	0.102774922918808	0	0.022023197768316	0.124798120687124	0.0440463955366319	0.014682131845544	0.0587285273821759	0.418440757598003	0.433122889443547	0.469828219057407	0.014682131845544	0.014682131845544	0.014682131845544
Bacteria|Acidobacteriota|Vicinamibacteria|Vicinamibacterales|Vicinamibacteraceae|uncultured	0	0.00734106592277199	0	0.00734106592277199	0	0	0.124798120687124	0.0954338569960358	0.0367053296138599	0.198208779914844	0.0734106592277199	0.124798120687124	0.0513874614594039	0.0293642636910879	0.00734106592277199	0	0.0367053296138599	0.0367053296138599	0.0293642636910879	0	0.0293642636910879	0.14682131845544	0.11011598884158	0.0734106592277199	0	0	0
Bacteria|Acidobacteriota|Vicinamibacteria|Vicinamibacterales|Vicinamibacteraceae|unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367053296138599	0.00734106592277199	0	0	0	0
Bacteria|Acidobacteriota|Vicinamibacteria|Vicinamibacterales|uncultured|uncultured	0	0	0	0	0	0	0.161503450300984	0.0513874614594039	0.0293642636910879	0.0734106592277199	0.0660695933049479	0.0587285273821759	0	0.014682131845544	0	0	0.014682131845544	0.014682131845544	0.0293642636910879	0	0.00734106592277199	0.1835266480693	0.0880927910732638	0.11011598884158	0	0	0
Bacteria|Acidobacteriota|unknown|unknown|unknown|unknown	0	0	0	0	0	0	0.014682131845544	0.014682131845544	0.014682131845544	0	0.022023197768316	0.00734106592277199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|IMCC26256|IMCC26256|IMCC26256	0	0.0807517251504919	0.00734106592277199	0	0	0	0.0660695933049479	0.00734106592277199	0.022023197768316	0.00734106592277199	0.0293642636910879	0.00734106592277199	0.0293642636910879	0.0293642636910879	0.00734106592277199	0	0	0.014682131845544	0.00734106592277199	0.00734106592277199	0.0367053296138599	0.161503450300984	0.0807517251504919	0.0660695933049479	0.0293642636910879	0.014682131845544	0
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Iamiaceae|Iamia	0.1835266480693	0.0513874614594039	0.0807517251504919	0.0293642636910879	0.227573043605932	0.0440463955366319	0.176185582146528	0.124798120687124	0.0293642636910879	0.132139186609896	0.0587285273821759	0.139480252532668	0.14682131845544	0.176185582146528	0.0293642636910879	0	0.102774922918808	0.117457054764352	0.190867713992072	0.315665834679195	0.359712230215827	0.587285273821759	0.866245778887094	0.873586844809866	0.22023197768316	0.205549845837616	0.0880927910732638
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Ilumatobacteraceae|CL500-29_marine_group	0	0	0	0	0	0	0	0	0.0587285273821759	0	0	0	0	0.014682131845544	0	0	0	0	0	0	0	0.00734106592277199	0.022023197768316	0.00734106592277199	0	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Ilumatobacteraceae|Ilumatobacter	0	0	0.022023197768316	0	0	0	0	0	0.00734106592277199	0.0513874614594039	0	0.022023197768316	0.022023197768316	0.0293642636910879	0.014682131845544	0	0.00734106592277199	0.014682131845544	0.014682131845544	0.0440463955366319	0.022023197768316	0.014682131845544	0.0367053296138599	0.0293642636910879	0	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Ilumatobacteraceae|uncultured	0.1835266480693	0.278960505065335	0.234914109528704	0.0660695933049479	0.462487153134635	0.014682131845544	2.63544266627514	2.98047276464543	2.18763764498605	2.89972103949493	1.56364704155043	2.54000880927911	0.991043899574218	0.528556746439583	0.249596241374248	0.0954338569960358	0.543238878285127	0.381735427984143	0.212890911760388	0.352371164293055	0.25693730729702	1.29202760240787	0.92497430626927	0.594626339744531	0.205549845837616	0.0954338569960358	0.1835266480693
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Microtrichaceae|Sva0996_marine_group	0.00734106592277199	0.00734106592277199	0.014682131845544	0	0	0	0	0	0.00734106592277199	0	0.00734106592277199	0	0	0.00734106592277199	0	0	0	0	0	0	0	0.014682131845544	0.0367053296138599	0.0293642636910879	0	0	0.0293642636910879
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Microtrichaceae|uncultured	0	0	0	0	0.0293642636910879	0.0440463955366319	0	0	0	0	0	0	0.0293642636910879	0	0.00734106592277199	0	0.0293642636910879	0	0	0	0	0.0440463955366319	0.014682131845544	0.022023197768316	0.00734106592277199	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|Microtrichales|Microtrichales	0	0	0	0	0	0	0.0513874614594039	0.0587285273821759	0	0.0367053296138599	0	0.0587285273821759	0	0.00734106592277199	0	0	0	0	0	0	0	0.0587285273821759	0.11011598884158	0.0954338569960358	0	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|uncultured|uncultured	0.0587285273821759	0.0513874614594039	0.0440463955366319	0	0.0440463955366319	0.0734106592277199	0.271619439142563	0.205549845837616	0.0587285273821759	0.22023197768316	0.124798120687124	0.176185582146528	0.205549845837616	0.11011598884158	0.0293642636910879	0	0.00734106592277199	0.1835266480693	0.315665834679195	0.0660695933049479	0.0587285273821759	0.367053296138599	0.675378064895023	0.499192482748495	0.0367053296138599	0.0513874614594039	0.014682131845544
Bacteria|Actinobacteriota|Acidimicrobiia|Microtrichales|unknown|unknown	0.022023197768316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367053296138599	0.00734106592277199	0.0293642636910879	0	0	0
Bacteria|Actinobacteriota|Acidimicrobiia|uncultured|uncultured|uncultured	0.0587285273821759	0.022023197768316	0.0880927910732638	0.00734106592277199	0.190867713992072	0.168844516223756	0	0.014682131845544	0.022023197768316	0.014682131845544	0.0734106592277199	0.014682131845544	0.014682131845544	0.0367053296138599	0.014682131845544	0	0	0.014682131845544	0.022023197768316	0.11011598884158	0.014682131845544	0.425781823520775	0.249596241374248	0.337689032447511	0.0367053296138599	0.014682131845544	0.0660695933049479
Bacteria|Actinobacteriota|Acidimicrobiia|unknown|unknown|unknown	0	0	0	0	0	0	0	0	0	0	0	0.022023197768316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|0319-7L14|0319-7L14|0319-7L14	0	0	0	0	0	0	0.11011598884158	0.0440463955366319	0	0.0880927910732638	0.0880927910732638	0.0587285273821759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces	0	0	0	0.1835266480693	0.22023197768316	0.0880927910732638	0	0	0	0	0	0	0	0	0	0	0	0	0.161503450300984	0.139480252532668	0	0.176185582146528	0.1835266480693	0.227573043605932	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium	0.102774922918808	0.198208779914844	0.0734106592277199	0.0367053296138599	0.00734106592277199	0.014682131845544	0.0587285273821759	0.0513874614594039	0.300983702833651	0.014682131845544	0.102774922918808	0.139480252532668	0.293642636910879	0.954338569960358	0.822199383350462	2.48128028189693	0.807517251504918	1.5196006460138	1.20393481133461	1.3360739979445	1.05711349287917	0.381735427984143	0.234914109528704	0.1835266480693	1.14520628395243	0.550579944207899	0.389076493906915
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Nocardiaceae|Nocardia	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0	0	0	0.0513874614594039	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus	0.014682131845544	0.014682131845544	0.022023197768316	0.022023197768316	0.00734106592277199	0	0	0.00734106592277199	0	0.014682131845544	0.00734106592277199	0.014682131845544	0.00734106592277199	0	0	0	0	0	0.0367053296138599	0.0293642636910879	0.0440463955366319	0.014682131845544	0.0293642636910879	0	0.014682131845544	0.00734106592277199	0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Nocardiaceae|Williamsia	0	0.00734106592277199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Euzebyales|Euzebyaceae|Euzebya	0.00734106592277199	0	0.014682131845544	0.014682131845544	0.0880927910732638	0.139480252532668	0	0	0.022023197768316	0.014682131845544	0	0.00734106592277199	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Euzebyales|Euzebyaceae|uncultured	3.41359565408897	0.991043899574218	2.31977683159595	0.022023197768316	0.396417559829687	0.190867713992072	2.15093231537219	0.668036998972251	0.389076493906915	0.535897812362355	0.543238878285127	0.367053296138599	0	0.014682131845544	0	0	0	0.014682131845544	0.0587285273821759	0.102774922918808	0.132139186609896	0.0293642636910879	0.14682131845544	0.0807517251504919	0.168844516223756	0.022023197768316	0.0954338569960358
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Acidothermaceae|Acidothermus	0.022023197768316	0.0367053296138599	0	0	0.00734106592277199	0	0.014682131845544	0.014682131845544	0.014682131845544	0	0.0513874614594039	0.022023197768316	0	0.00734106592277199	0.00734106592277199	0	0	0.022023197768316	0.022023197768316	0	0.0660695933049479	0.0440463955366319	0.0513874614594039	0.161503450300984	0.022023197768316	0.022023197768316	0.00734106592277199
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Cryptosporangiaceae|Cryptosporangium	0	0.00734106592277199	0	0	0	0	0	0	0	0	0	0	0	0.00734106592277199	0.00734106592277199	0	0.00734106592277199	0.00734106592277199	0.022023197768316	0	0	0.00734106592277199	0	0	0.00734106592277199	0	0
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Frankiaceae|Frankia	0	0	0	0	0	0	0	0	0.00734106592277199	0	0.00734106592277199	0.014682131845544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Frankiaceae|Jatrophihabitans	0.264278373219792	0.484510350902951	0.176185582146528	0	0	0	0.873586844809866	0.499192482748495	0.234914109528704	0.323006900601967	0.425781823520775	0.337689032447511	0.249596241374248	0.264278373219792	1.04243136103362	0.734106592277199	0.0513874614594039	0.433122889443547	0.249596241374248	0.154162384378212	0.271619439142563	0.579944207898987	0.396417559829687	0.844222581118778	0.132139186609896	0.014682131845544	0.212890911760388
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Frankiaceae|unknown	0.022023197768316	0.00734106592277199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Frankiales|Frankiales	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0	0.014682131845544	0	0	0	0.00734106592277199	0	0	0	0.00734106592277199	0.022023197768316	0.0293642636910879	0.0367053296138599	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Geodermatophilaceae|Blastococcus	0.271619439142563	0.411099691675231	0.271619439142563	0.0440463955366319	0.22023197768316	0.345030098370283	0.117457054764352	0.0807517251504919	0.168844516223756	0.0807517251504919	0.249596241374248	0.345030098370283	0.0513874614594039	0.0954338569960358	0.0807517251504919	0.022023197768316	0.0293642636910879	0.440463955366319	0.741447658199971	1.16722948172075	0.638672735281163	0.491851416825723	0.712083394508883	0.433122889443547	1.07913669064748	1.4682131845544	1.95272353545735
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Geodermatophilaceae|Geodermatophilaceae	0.014682131845544	0.00734106592277199	0.0367053296138599	0	0.022023197768316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0.014682131845544	0	0.014682131845544
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Geodermatophilaceae|Geodermatophilus	0.117457054764352	0.0807517251504919	0.0440463955366319	0.0660695933049479	0.675378064895023	0.0587285273821759	0	0.00734106592277199	0	0.00734106592277199	0.0367053296138599	0.00734106592277199	0	0.00734106592277199	0.00734106592277199	0	0	0.0293642636910879	0.014682131845544	0.0513874614594039	0.11011598884158	0.14682131845544	0.1835266480693	0.11011598884158	0.1835266480693	0.0880927910732638	0.0734106592277199
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Geodermatophilaceae|Klenkia	0.022023197768316	0	0.11011598884158	0	0	0	0.00734106592277199	0.022023197768316	0	0.014682131845544	0	0	0	0	0.00734106592277199	0	0	0.00734106592277199	0.0293642636910879	0.337689032447511	0.00734106592277199	0.00734106592277199	0.014682131845544	0.014682131845544	0.0954338569960358	0.0293642636910879	0.0513874614594039
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Geodermatophilaceae|Modestobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014682131845544	0	0	0	0.022023197768316	0.11011598884158	0.0367053296138599	0.00734106592277199	0	0	0.00734106592277199	0	0.0293642636910879	0.704742328586111
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Geodermatophilaceae|unknown	0.0954338569960358	0.0293642636910879	0.0367053296138599	0	0.00734106592277199	0.00734106592277199	0	0	0	0	0	0	0	0	0	0	0	0.00734106592277199	0.0660695933049479	0.0734106592277199	0.00734106592277199	0	0.00734106592277199	0	0.022023197768316	0.0807517251504919	0.102774922918808
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Nakamurellaceae|Nakamurella	0.242255175451476	0.102774922918808	0.161503450300984	0.00734106592277199	0.25693730729702	0.0954338569960358	0.00734106592277199	0.022023197768316	0.0293642636910879	0.014682131845544	0.0367053296138599	0.022023197768316	0.0293642636910879	0	0.0293642636910879	0	0.0293642636910879	0.014682131845544	0.0880927910732638	0.0807517251504919	0.0954338569960358	0.0954338569960358	0.154162384378212	0.176185582146528	0.0513874614594039	0.014682131845544	0.0660695933049479
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Sporichthyaceae|Sporichthya	0.00734106592277199	0	0.014682131845544	0.022023197768316	0	0.00734106592277199	0	0	0	0.014682131845544	0	0.00734106592277199	0.0440463955366319	0.0807517251504919	0	0	0.00734106592277199	0.00734106592277199	0.124798120687124	0	0.014682131845544	0.198208779914844	0.117457054764352	0.0807517251504919	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|Sporichthyaceae|uncultured	0.300983702833651	0.462487153134635	0.668036998972251	0.014682131845544	0.212890911760388	0.0660695933049479	0.022023197768316	0	0	0	0	0	0.0587285273821759	0	0.00734106592277199	0	0.00734106592277199	0	0.014682131845544	0.0734106592277199	0.014682131845544	0.0293642636910879	0.014682131845544	0.014682131845544	0.0440463955366319	0.0293642636910879	0.0367053296138599
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|uncultured|uncultured	0.418440757598003	0.117457054764352	0.594626339744531	0.0954338569960358	0.425781823520775	0.396417559829687	0.0513874614594039	0.022023197768316	0.00734106592277199	0.0293642636910879	0.124798120687124	0.014682131845544	0.014682131845544	0.014682131845544	0	0.014682131845544	0.00734106592277199	0.00734106592277199	0.0367053296138599	0.11011598884158	0.11011598884158	0.168844516223756	0.25693730729702	0.440463955366319	0.0734106592277199	0.0734106592277199	0.0954338569960358
Bacteria|Actinobacteriota|Actinobacteria|Frankiales|unknown|unknown	0.1835266480693	0.0660695933049479	0.139480252532668	0.0293642636910879	0.0660695933049479	0.14682131845544	0.0367053296138599	0.022023197768316	0	0.014682131845544	0.0587285273821759	0.00734106592277199	0.646013801203935	0.117457054764352	0.0734106592277199	0.014682131845544	0.0367053296138599	0.11011598884158	0.271619439142563	0.161503450300984	0.0807517251504919	0.293642636910879	0.264278373219792	0.264278373219792	0.0734106592277199	0.0293642636910879	0.198208779914844
Bacteria|Actinobacteriota|Actinobacteria|Kineosporiales|Kineosporiaceae|Angustibacter	0	0	0	0	0	0	0	0	0	0	0	0	0.587285273821759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Actinobacteriota|Actinobacteria|Kineosporiales|Kineosporiaceae|Kineococcus	0.00734106592277199	0.014682131845544	0	0	0	0	0	0	0	0	0	0.00734106592277199	0	0	0	0	0	0.014682131845544	0.022023197768316	0	0.022023197768316	0.00734106592277199	0.014682131845544	0.00734106592277199	0	0.132139186609896	0.0660695933049479
Bacteria|Actinobacteriota|Actinobacteria|Kineosporiales|Kineosporiaceae|Kineosporia	0	0.022023197768316	0.022023197768316	0.00734106592277199	0	0	0	0	0	0	0	0	0	0	0.014682131845544	0	0	0	0	0	0	0	0	0	0.139480252532668	0.0440463955366319	0.022023197768316
Bacteria|Actinobacteriota|Actinobacteria|Kineosporiales|Kineosporiaceae|Kineosporiaceae	0.0513874614594039	0.0513874614594039	0.00734106592277199	0	0.00734106592277199	0	0.022023197768316	0	0.022023197768316	0.0367053296138599	0.0660695933049479	0.0367053296138599	0	0.014682131845544	0	0.00734106592277199	0	0.0367053296138599	0.0513874614594039	0.0293642636910879	0.0587285273821759	0.0367053296138599	0.0293642636910879	0.014682131845544	0.0440463955366319	0.0587285273821759	0.0513874614594039
Bacteria|Actinobacteriota|Actinobacteria|Kineosporiales|Kineosporiaceae|Pseudokineococcus	0	0	0	0	0	0	0	0	0.00734106592277199	0.00734106592277199	0	0.014682131845544	0	0	0	0	0	0	0	0.014682131845544	0	0	0	0	0	0.249596241374248	0.0587285273821759
