Var1	Var2	value
2	Bla_2	Bla_1	0.458266505891984
3	Bla_3	Bla_1	6.96317217399671
4	Bla_4	Bla_1	3.38595222636596
5	Bla_5	Bla_1	1.42271141856762
6	Bla_6	Bla_1	4.02629449064057
9	Bla_3	Bla_2	0.229252015769319
10	Bla_4	Bla_2	3.60519311318974
11	Bla_5	Bla_2	2.15637676684451
12	Bla_6	Bla_2	3.54034137913808
16	Bla_4	Bla_3	1.65229400941828
17	Bla_5	Bla_3	0.704136302528249
18	Bla_6	Bla_3	2.67463848428116
23	Bla_5	Bla_4	-0.316266953816314
24	Bla_6	Bla_4	-0.439667006145399
30	Bla_6	Bla_5	0.268658177019531
